,Frequency_Hz,Amplitude,Phase_rad
207,55903.590675264226,8.036424003119348e-05,-0.36492185798338034
208,55912.94776553977,8.039154463360395e-05,-0.3527392215001187
209,55922.306421996254,8.097419223267685e-05,-0.35683438725888
210,55931.666644895835,8.032988836772012e-05,-0.3535650029788978
211,55941.028434500695,8.093496890442076e-05,-0.35731357056258695
212,55950.39179107307,8.12501158613392e-05,-0.36741647993447557
213,55959.75671487511,8.071299501354939e-05,-0.35982434796685464
214,55969.12320616939,8.091482466794638e-05,-0.36094705722595305
215,55978.491265218145,8.04656005609899e-05,-0.3542607125888299
216,55987.86089228378,8.100004727959566e-05,-0.36532795734215523
217,55997.23208762876,8.131796012129476e-05,-0.3848300654003906
218,56006.60485151558,8.13295510051975e-05,-0.3516029806659146
219,56015.97918420666,8.097055777543763e-05,-0.3658608035686303
220,56025.355085964824,8.0450526834382e-05,-0.35866612283224686
221,56034.73255705257,8.069339346378619e-05,-0.36197921247921083
222,56044.11159773259,8.076984576470264e-05,-0.36322139546623367
223,56053.49220826759,8.098526387794067e-05,-0.3667857492598822
224,56062.87438892033,8.067030618206173e-05,-0.3598920867901368
225,56072.258139953505,8.075759747280318e-05,-0.36212630558017267
226,56081.64346163019,8.115563118238353e-05,-0.3595930236047214
227,56091.03035421317,8.128388301502498e-05,-0.3715240590453017
228,56100.41881796537,8.119361195209523e-05,-0.36157217754713994
229,56109.808853149785,8.097479499451404e-05,-0.3550568429343644
230,56119.200460029424,8.069295255746473e-05,-0.36386647399822447
231,56128.59363886725,8.061770854562612e-05,-0.3598579906611089
232,56137.988389926606,8.115530107749962e-05,-0.3613658924804841
233,56147.384713470536,8.115687007463451e-05,-0.35726607424132883
234,56156.78260976223,8.106087118106888e-05,-0.36288374350098357
235,56166.18207906494,8.084635740429127e-05,-0.3631894186737502
236,56175.58312164197,8.06106558915825e-05,-0.36142023403664847
237,56184.98573775651,8.074189517129384e-05,-0.3624637721722978
238,56194.389927672186,8.120205454940113e-05,-0.3620114643137235
239,56203.795691652296,8.100762083992192e-05,-0.3565496302548118
240,56213.203029960314,8.098049685012701e-05,-0.35924933207859566
241,56222.611942859745,8.111516195727535e-05,-0.35972540474204245
242,56232.02243061414,8.090029450097256e-05,-0.3571209752841204
