Frequency_Hz,Amplitude_d1,Phase_rad_d1
62840.04650925462,3.1895725736147006e-05,-0.39641146608163075
62846.191050496614,3.244462213205246e-05,-0.3509754631989154
62852.3361925559,3.3177577101512314e-05,-0.3922749387045701
62858.48193549123,3.145390550130906e-05,-0.36726262106861285
62864.62827936137,3.262608593839685e-05,-0.377515863936897
62870.77522422507,3.2912953834405535e-05,-0.3152995666533525
62876.9227701411,3.368730308552496e-05,-0.37233005538870656
62883.070917168225,3.4319539068963426e-05,-0.36433932734896873
62889.219665365104,3.395965265536672e-05,-0.39782885355772174
62895.36901479076,3.337552936767664e-05,-0.39218285631008853
62901.51896550387,3.3687052624992645e-05,-0.34067611771833567
62907.66951756323,3.299177740454746e-05,-0.38509060089335845
62913.82067102761,3.3696890730020596e-05,-0.35833771251767926
62919.97242595586,3.0096664415616944e-05,-0.34589002780384814
62926.124782406754,3.3989449581938785e-05,-0.36508934247787356
62932.27774043913,3.248922870870257e-05,-0.3973325117888293
62938.431300111806,3.309837103477017e-05,-0.3829598091510552
62944.585461483606,3.4122895975270406e-05,-0.38646838058373084
62950.74022461337,3.303884447019302e-05,-0.37135924805486403
62956.89558955994,3.3276845492077275e-05,-0.41769046621455264
62963.05155638203,3.2440453049870644e-05,-0.3922376223024509
62969.20812513874,3.170815073593047e-05,-0.3193377989963599
62975.36529588882,3.362001128926781e-05,-0.39091851611606715
62981.523068691116,3.44070478796273e-05,-0.40247880004211956
62987.68144360451,3.301252351123638e-05,-0.40148494755201564
62993.84042068786,3.147681119398717e-05,-0.381307446797861
63000.0,3.154920430440747e-05,-0.3594388289370789
